"","artist.id","artist.popularity"
"1309","7jdFEYD2LTYjfwxOdlVjmc",70
"1310","137W8MRPWKqSmrBGDBFSop",88
"1311","6nxWCVXbOlEVRexSbLsTer",77
"1312","6nxWCVXbOlEVRexSbLsTer",77
"1313","6nxWCVXbOlEVRexSbLsTer",77
"1314","6nxWCVXbOlEVRexSbLsTer",77
"1315","6nxWCVXbOlEVRexSbLsTer",77
"1316","6nxWCVXbOlEVRexSbLsTer",77
"1317","6nxWCVXbOlEVRexSbLsTer",77
"1318","6nxWCVXbOlEVRexSbLsTer",77
"1319","6nxWCVXbOlEVRexSbLsTer",77
"1320","6nxWCVXbOlEVRexSbLsTer",77
"1321","6nxWCVXbOlEVRexSbLsTer",77
"1322","6nxWCVXbOlEVRexSbLsTer",77
"1323","6nxWCVXbOlEVRexSbLsTer",77
"1324","6nxWCVXbOlEVRexSbLsTer",77
"1325","6nxWCVXbOlEVRexSbLsTer",77
"1326","6nxWCVXbOlEVRexSbLsTer",77
"1327","50JJSqHUf2RQ9xsHs0KMHg",77
"1328","5Wfvw7rDz7HA6gE2z6QhqO",54
"1329","521qvhdobR0GzhvU6TFw76",67
"1330","2BeARYDF52QQk5S2zgiVHe",37
"1331","73PTYegu3D1i5vRERzcBhT",50
"1332","3NChzMpu9exTlNPiqUQ2DE",62
"1333","5Joy3NHmxKQGEOnjxtaMz3",51
"1334","4O15NlyKLIASxsJ0PrXPfz",90
"1335","2CIMQHirSU0MQqyYHq0eOx",70
"1336","1anyVhU62p31KFi8MEzkbf",82
"1337","4FUs4dXBvexAfJDQEcBfGj",36
"1338","137W8MRPWKqSmrBGDBFSop",88
"1339","4itksv8jgpEcvRvZ7lDalQ",42
"1340","6nxWCVXbOlEVRexSbLsTer",77
"1341","4zrFO6P7G6EZry0pfxMfKT",46
"1342","60d24wfXkVzDSfLS6hyCjZ",87
"1343","0ypTT9UqAU5sZpPo5JZmjR",40
"1344","320EPCSEezHt1rtbfwH6Ck",66
"1345","0OdUWJ0sBjDrqHygGUXeCF",65
"1346","0A0FS04o6zMoto8OKPsDwY",85
"1347","7ibAWtDtmEfaVhc1FJ3Vl9",70
"1348","13Kd75NSHSp9lB4CaqPMOV",59
"1349","1KP6TWI40m7p3QBTU6u2xo",69
"1350","25Maank76ry2Tmbi2Ql1SF",59
"1351","3GxiyVFhM1CWoYBMfZ9hYG",47
"1352","7LrFQFaZaxfa9deqkjvc89",41
"1353","3FUY2gzHeIiaesXtOAdB7A",77
"1354","1uiEZYehlNivdK3iQyAbye",73
"1355","1UTPBmNbXNTittyMJrNkvw",76
"1356","1whTajjCTeh30qVZD4jSov",35
"1357","1AdKbbV5v6ifuJertEjNeK",58
"1358","7zOuMHqRJ6YOMnCGpLfuTU",51
"1359","7h4j9YTJJuAHzLCc3KCvYu",72
"1360","5vSQUyT33qxr1xAX2Tkf3A",66
"1361","2x7EATekOPhFGRx3syMGEC",66
"1362","462T0buQ5ScBUQCRpodDRf",61
"1363","4l1cKWYW591xnwEGxpUg3J",64
"1364","0hdACQBYpPV7hL1VBEmHH6",37
"1365","0epOFNiUfyON9EYx7Tpr6V",76
"1366","3IaqL9bsZtYJkqNLiovVho",51
"1367","1abeK6nTH1bQUmfhyfSpPh",50
"1368","2XVvpzlWqk7Dmj8BgKx4k1",44
"1369","7z5WFjZAIYejWy0NI5lv4T",79
"1370","3C8RpaI3Go0yFF9whvKoED",57
"1371","2AOt5htsbtyaHd5Eq3kl3j",62
"1372","3bhu7P5PfngueRHiB9hjcx",65
"1373","50JJSqHUf2RQ9xsHs0KMHg",77
"1374","4qWnlmXWuGv2TtuxtIWlJX",67
"1375","0t3QQl52F463sxGXb1ckhB",67
"1376","5fahUm8t5c0GIdeTq0ZaG8",63
"1377","5e1BZulIiYWPRm8yogwUYH",62
"1378","7vk5e3vY1uw9plTHJAMwjN",89
"1379","6dC0rIJNLSFZwqckLgXJ8p",66
"1380","5VaeeaBg17hXKwwpGLdiqf",7
"1381","43NRjpCGCIj6GkhnAMdC60",52
"1382","4ktrs83Hjyo4evbF4adTrb",39
"1383","0n94vC3S9c3mb2HyNAOcjg",72
"1384","6ATGuATiaPOyjNIc5AjP3R",48
"1385","2B20ILX8yslKKOWI8SLJsv",18
"1386","3zMsv6JIsK0HWKCoojLZ3t",41
"1387","4Rxn7Im3LGfyRkY2FlHhWi",76
"1388","4AcHt3JxKy59IX7JNNlZn4",69
"1389","2txHhyCwHjUEpJjWrEyqyX",72
"1390","20gsENnposVs2I4rQ5kvrf",76
"1391","7jdFEYD2LTYjfwxOdlVjmc",70
"1392","50JJSqHUf2RQ9xsHs0KMHg",77
"1393","3CjlHNtplJyTf9npxaPl5w",81
"1394","0Nmzni4mLSbgpRyDim6yYG",43
"1395","6u11Qbko2N2hP4lTBYjX86",64
"1396","5JZ7uSAWAzTHHVBICdtAc6",38
"1397","4Rxn7Im3LGfyRkY2FlHhWi",76
"1398","3bWdqOEkgKiSmVnHZM2feN",35
"1399","14mErTJ0ubFVjx2zBAwjkE",54
"1400","3s3ObHATXKGsoQvdcmRbCf",38
"1401","5nfow6tv4Dtm6K4WHzczBI",40
"1402","4WZg0yeP8y439hLPS9Pnv4",21
"1403","0z0ZvH87eSRfy14X7oXoex",31
"1404","35fFUv2850L9CQjjNrLBpb",57
"1405","6S58b0fr8TkWrEHOH4tRVu",65
"1406","6VPUQ3UqHxeeVvROl2kZqb",40
"1407","1mX1TWKpNxDSAH16LgDfiR",77
"1408","0C8ZW7ezQVs4URX5aX7Kqx",89
"1409","02kJSzxNuaWGqwubyUba0Z",86
"1410","3tQx1LPXbsYjE9VwN1Peaa",72
"1411","0Tob4H0FLtEONHU1MjpUEp",69
"1412","7DMveApC7UnC2NPfPvlHSU",80
"1413","4AapPt7H6bGH4i7chTulpI",66
"1414","63yrD80RY3RNEM2YDpUpO8",73
"1415","36jaGQtMj5UWD0eO1fCVdD",66
"1416","64N1HzkQEXvjlJBQinWeu2",61
"1417","4wO0kHiOwf8l9VMJJN9HmG",67
"1418","6lB8vOoI4DRrrVxXwuV19c",73
"1419","1HBjj22wzbscIZ9sEb5dyf",85
"1420","4u5smJBskI6Adzv08PuiUP",72
"1421","6nS5roXSAGhTGr34W6n7Et",81
"1422","7io3MyhMxDZoBYXp4rlRFA",60
"1423","4j56EQDQu5XnL7R3E9iFJT",71
"1424","6Mn5HNY6bJSqK31cRa0uiv",57
"1425","536BYVgOnRky0xjsPT96zl",74
"1426","58l4CfKVxJcp2tYu7Ux2up",27
"1427","2FXC3k01G6Gw61bmprjgqS",82
"1428","0RuDUIQCXhrbLcsegLwp2Q",45
"1429","2o5jDhtHVPhrJdv3cEQ99Z",82
"1430","1l9d7B8W0IHy3LqWsxP2SH",62
"1431","0L8ExT028jH3ddEcZwqJJ5",86
"1432","3NPpFNZtSTHheNBaWC82rB",77
"1433","3DiDSECUqqY1AuBP8qtaIa",80
"1434","1glS4fPaSC5EgMTnOsiXif",41
"1435","4fXkvh05wFhuH77MfD4m9o",60
"1436","0LbLWjaweRbO4FDKYlbfNt",62
"1437","1LOB7jTeEV14pHai6EXSzF",74
"1438","2PWXHVDEtObSmUrNhfPRav",59
"1439","6y5amJcTjeDgLXIjtQLMst",62
"1440","2Tg0aF5cbZktYFzgR1iAKv",70
"1441","5kdYrM3h2sB1Eid5tDf6Hk",50
"1442","3FMbhaYng6VoeCltbwqmtG",45
"1443","3gd8FJtBJtkRxdfbTu19U2",81
"1444","7yNfjZY3QJpm4cUj1i0fWD",47
"1445","0L8ExT028jH3ddEcZwqJJ5",86
"1446","0L8ExT028jH3ddEcZwqJJ5",86
"1447","0L8ExT028jH3ddEcZwqJJ5",86
"1448","0L8ExT028jH3ddEcZwqJJ5",86
"1449","0L8ExT028jH3ddEcZwqJJ5",86
"1450","0L8ExT028jH3ddEcZwqJJ5",86
"1451","0L8ExT028jH3ddEcZwqJJ5",86
"1452","0L8ExT028jH3ddEcZwqJJ5",86
"1453","0L8ExT028jH3ddEcZwqJJ5",86
"1454","0L8ExT028jH3ddEcZwqJJ5",86
"1455","0L8ExT028jH3ddEcZwqJJ5",86
"1456","0bdfiayQAKewqEvaU6rXCv",78
"1457","738wLrAtLtCtFOLvQBXOXp",81
"1458","5aYyPjAsLj7UzANzdupwnS",70
"1459","3YQKmKGau1PzlVlkL1iodx",88
"1460","3YQKmKGau1PzlVlkL1iodx",88
"1461","3YQKmKGau1PzlVlkL1iodx",88
"1462","3YQKmKGau1PzlVlkL1iodx",88
"1463","3YQKmKGau1PzlVlkL1iodx",88
"1464","3YQKmKGau1PzlVlkL1iodx",88
"1465","3YQKmKGau1PzlVlkL1iodx",88
"1466","3YQKmKGau1PzlVlkL1iodx",88
"1467","3YQKmKGau1PzlVlkL1iodx",88
"1468","1bT7m67vi78r2oqvxrP3X5",66
"1469","37uLId6Z5ZXCx19vuruvv5",65
"1470","7MhMgCo0Bl0Kukl93PZbYS",71
"1471","4WN5naL3ofxrVBgFpguzKo",78
"1472","0fgYKF9Avljex0L9Wt5b8Z",61
"1473","3yyBa3Aj5xRaCYY8DRbnIA",2
"1474","0X2BH1fck6amBIoJhDVmmJ",86
"1475","74cb3MG0x0BOnYNW1uXYnM",78
"1476","7o71y1RT3PPTCbyxZzxVfb",21
"1477","50JJSqHUf2RQ9xsHs0KMHg",77
"1478","1qwVM2JnEMXbKgvZESGsRn",57
"1479","2Sqr0DXoaYABbjBo9HaMkM",75
"1480","1L3mQeJx5YUcTqhIHD7pjV",31
"1481","6AGUQK1EWK6nvN4pLIDQDQ",61
"1482","1Pu2OFhNGOTakxDgxoIXiv",56
"1483","0YklCNXJmtsiaFPCEjWXut",35
"1484","1vCWHaC5f2uS3yhpwWbIA6",89
"1485","4YXycRbyyAE0wozTk7QMEq",75
"1486","3WGpXCj9YhhfX11TToZcXP",85
"1487","5qa31A9HySw3T7MKWI9bGg",72
"1488","7xEFii6utZmQ61kX59HmLH",65
"1489","5r5Va4lVQ1zjEfbJSrmCsS",66
"1490","5H6xmHXjsq98NLbEjuE29f",64
"1491","1LOB7jTeEV14pHai6EXSzF",74
"1492","7jZycSvTyx0W9poD4PjEIG",63
"1493","6IOvhXyk5edbA2DVaeP9Up",61
"1494","6IOvhXyk5edbA2DVaeP9Up",61
"1495","6IOvhXyk5edbA2DVaeP9Up",61
"1496","4QAp87iZerUP9PKxtLhmW1",58
"1497","0gusqTJKxtU1UTmNRMHZcv",67
"1498","4poL7YCSkG7kMnWjAdDU91",67
"1499","7r2uG6BlFXKcwmh9ItqlII",68
"1500","0DxeaLnv6SyYk2DOqkLO8c",71
"1501","4bvWFV51SAEocM22uiDOza",49
"1502","2AOt5htsbtyaHd5Eq3kl3j",62
"1503","5wT9tFjAOxiRI7pTt7l1d8",32
"1504","0daugAjUgbJSqdlyYNwIbT",69
"1505","3zxKH0qp3nBCuPZCZT5Vaf",66
"1506","5r5Va4lVQ1zjEfbJSrmCsS",66
"1507","3MUHvC1BahPXrKbKZjkTwC",19
"1508","6R664N4cEza3eORSqKSgO4",55
"1509","7qKoy46vPnmIxKCN6ewBG4",40
"1510","1FgsVeOhRYuSw2ghkIXV0A",63
"1511","1ZBR8sri8ddYowXDENBwKS",41
"1512","3ZajykUFFll0Xwgal0fQfO",29
"1513","6xtWwGjr7pWga4C7xiG29M",18
"1514","1xHQO9GJIW9OXHxGBISYc5",67
"1515","5WH57wBnMti80IPvNFef8f",25
"1516","0OAusXEginMnUycfJiuxrt",40
"1517","4dpARuHxo51G3z768sgnrY",85
"1518","4dpARuHxo51G3z768sgnrY",85
"1519","4dpARuHxo51G3z768sgnrY",85
"1520","4dpARuHxo51G3z768sgnrY",85
"1521","4dpARuHxo51G3z768sgnrY",85
"1522","4dpARuHxo51G3z768sgnrY",85
"1523","4dpARuHxo51G3z768sgnrY",85
"1524","4dpARuHxo51G3z768sgnrY",85
"1525","2RTUTCvo6onsAnheUk3aL9",74
"1526","6u5mhJXgAKPTj6YVlZSPY9",51
"1527","6fVcDUckTwxqg56qNsEvUr",56
"1528","6fVcDUckTwxqg56qNsEvUr",56
"1529","6S2OmqARrzebs0tKUEyXyp",86
"1530","0PGB0xsAyDqHHlvNQcgq5S",56
"1531","0PGB0xsAyDqHHlvNQcgq5S",56
"1532","0PGB0xsAyDqHHlvNQcgq5S",56
"1533","0PGB0xsAyDqHHlvNQcgq5S",56
"1534","6Paz0vXJJ9bCPf0fEm3qzg",67
"1535","5pKCCKE2ajJHZ9KAiaK11H",91
"1536","24XtlMhEMNdi822vi0MhY1",66
"1537","0YhUSm86okLWldQVwJkLlP",68
"1538","1km0R7wy712AzLkA1WjKET",64
"1539","4Y3cyG8WUMCox2SiB0uSx6",23
"1540","0e7jcv95x5MTycydtfg6wv",62
"1541","5p0zkKpBuRguKebwRe0RI2",59
"1542","5p0zkKpBuRguKebwRe0RI2",59
"1543","5p0zkKpBuRguKebwRe0RI2",59
"1544","6M2wZ9GZgrQXHCFfjv46we",88
"1545","3nmEMu180oirieWGPt1fOf",35
"1546","0MlOPi3zIDMVrfA9R04Fe3",70
"1547","6InjDqElJC0wOI2rEy9ldH",40
"1548","3VTJqPiHqHHIrx1FL7avMY",55
"1549","6y5amJcTjeDgLXIjtQLMst",62
"1550","3r17AfJCCUqC9Lf0OAc73G",73
"1551","7vUJCRmF1if4uhMp2V3tRP",53
"1552","5qzpmNVaiypyq7VpVYPn92",25
"1553","4m6VmvHDXWmVdIw6EJGQ86",56
"1554","6GDLgiLnjy6X5B6FKO5EBg",48
"1555","2SlMPjZm02pC12ODpApdhB",41
"1556","6HCZOENaZRSdEWQVSN8vzL",43
"1557","7wg1qvie3KqDNQbAkTdbX0",71
"1558","1y07gMlsfAdz2KOvZzyUTB",58
"1559","0MlOPi3zIDMVrfA9R04Fe3",70
"1560","0MlOPi3zIDMVrfA9R04Fe3",70
"1561","0MlOPi3zIDMVrfA9R04Fe3",70
"1562","0MlOPi3zIDMVrfA9R04Fe3",70
"1563","0MlOPi3zIDMVrfA9R04Fe3",70
"1564","0MlOPi3zIDMVrfA9R04Fe3",70
"1565","0MlOPi3zIDMVrfA9R04Fe3",70
"1566","0MlOPi3zIDMVrfA9R04Fe3",70
"1567","0MlOPi3zIDMVrfA9R04Fe3",70
"1568","610EjgFatGvVPtib97jQ8G",68
"1569","610EjgFatGvVPtib97jQ8G",68
"1570","610EjgFatGvVPtib97jQ8G",68
"1571","6yhD1KjhLxIETFF7vIRf8B",66
"1572","6yhD1KjhLxIETFF7vIRf8B",66
"1573","6yhD1KjhLxIETFF7vIRf8B",66
"1574","6yhD1KjhLxIETFF7vIRf8B",66
"1575","6yhD1KjhLxIETFF7vIRf8B",66
"1576","2d3VHzlOEwXvmBdS4pzOPL",64
"1577","2d3VHzlOEwXvmBdS4pzOPL",64
"1578","16oZKvXb6WkQlVAjwo2Wbg",79
"1579","4l1cKWYW591xnwEGxpUg3J",64
"1580","3RthMq3xfDQZl80cMEg1JQ",40
"1581","42vg2T0Xg9yPaAgogJzoQH",60
"1582","5FWi1mowu6uiU2ZHwr1rby",59
"1583","7n2wHs1TKAczGzO7Dd2rGr",91
"1584","0vnJ2wR879kbb5MuzblVOb",44
"1585","4N874uPqBka1QiCvnCVOtr",66
"1586","3uikSah4dwqwuk0EidFI4R",51
"1587","15N5DisBnHVLJZRvMNMOez",31
"1588","5Z2NUZiY3FA00HKu5WTMhA",58
"1589","2rYFy6vVM1YiECVIAHaJBY",51
"1590","77AiFEVeAVj2ORpC85QVJs",82
"1591","3whuHq0yGx60atvA2RCVRW",73
"1592","1km0R7wy712AzLkA1WjKET",64
"1593","49ZtTg9C6Tv52TCaezNrug",16
"1594","68tKVjVvcqUfKFFLr2j0Ek",59
"1595","7qKoy46vPnmIxKCN6ewBG4",40
"1596","1Q2mS59tFYLm2KGFoCgWN4",60
"1597","6JmzdIDSQdeHg0pocIascm",52
"1598","0Vw76uk7P8yVtTClWyOhac",73
"1599","5R4iwAfOqmL8GTnN0zcswI",4
"1600","5WdqBAQhGFCrZvBKXiPIu7",65
"1601","0CEK8AzyeD5ZUdUloB6yQV",72
"1602","0gX4Kuwic0S5GfOp1oBZYC",41
"1603","0AD4odMWVQ2wUSlgxOB5Rl",56
"1604","0H0OkFxp022WOyKlt3HmlA",59
"1605","5ttgIeUVka6FLyi00Uu5h8",63
"1606","0mEUqATSCsYZUTyL09kB8g",42
"1607","5ZdTJgyyTudEjcyLyJlAHs",35
"1608","7iymigONRODGl6XJIprcuF",55
"1609","26dSoYclwsYLMAKD3tpOr4",81
"1610","2FwJwEswyIUAljqgjNSHgP",71
"1611","5Rl15oVamLq7FbSb0NNBNy",86
"1612","4m4SfDVbF5wxrwEjDKgi4k",66
"1613","5zFMLXUnqxwdgTpLCX9LDj",54
"1614","3z6Gk257P9jNcZbBXJNX5i",66
"1615","5p0zkKpBuRguKebwRe0RI2",59
"1616","738wLrAtLtCtFOLvQBXOXp",81
"1617","2TM0qnbJH4QPhGMCdPt7fH",66
"1618","0pghUohLPptZWBasy2wmUx",65
"1619","0cGUm45nv7Z6M6qdXYQGTX",83
"1620","0TnOYISbd1XYRBk9myaseg",84
"1621","1Cq0LAHFfvUTBEtMPXUidI",63
"1622","3rGhySBeli7RDNfKZjvvkr",40
"1623","5wOxJndcrz6bSWlwq3EXGT",25
"1624","6hrOM3yfx3SEtARzDWMikb",47
"1625","14Tg9FvbNismPR1PJHxRau",62
"1626","01QTIT5P1pFP3QnnFSdsJf",71
"1627","66lH4jAE7pqPlOlzUKbwA0",70
"1628","6NXk2pLFocS2OkNdT7ncBt",61
"1629","0Vw76uk7P8yVtTClWyOhac",73
"1630","48hCuDf2HUMGTgMhqLfic3",49
"1631","02A3cEvlLLCbIMVDrK2GHV",66
"1632","1nhSLEYdoBHG6cJ8NDwoF1",56
"1633","4LLpKhyESsyAXpc4laK94U",84
"1634","5qRh9A0k3qLWYncaxDEUzB",39
"1635","5xuNBZoM7z1Vv8IQ6uM0p6",67
"1636","5xuNBZoM7z1Vv8IQ6uM0p6",67
"1637","5xuNBZoM7z1Vv8IQ6uM0p6",67
"1638","5xuNBZoM7z1Vv8IQ6uM0p6",67
"1639","4W48hZAnAHVOC2c8WH8pcq",65
"1640","0Ya43ZKWHTKkAbkoJJkwIB",71
"1641","0Ya43ZKWHTKkAbkoJJkwIB",71
"1642","0Ya43ZKWHTKkAbkoJJkwIB",71
"1643","2oX42qP5ineK3hrhBECLmj",75
"1644","28j8lBWDdDSHSSt5oPlsX2",71
"1645","7yPPzu5UdAK7yagQqjEZQm",63
"1646","28j8lBWDdDSHSSt5oPlsX2",71
"1647","28j8lBWDdDSHSSt5oPlsX2",71
"1648","60d24wfXkVzDSfLS6hyCjZ",87
"1649","60d24wfXkVzDSfLS6hyCjZ",87
"1650","60d24wfXkVzDSfLS6hyCjZ",87
"1651","60d24wfXkVzDSfLS6hyCjZ",87
"1652","7qKoy46vPnmIxKCN6ewBG4",40
"1653","4eZebkMFU3xelF8mbZYXyl",53
"1654","034u8Qcs47NHkRQXaWkLXW",52
"1655","74KM79TiuVKeVCqs8QtB0B",81
"1656","74KM79TiuVKeVCqs8QtB0B",81
"1657","74KM79TiuVKeVCqs8QtB0B",81
"1658","74KM79TiuVKeVCqs8QtB0B",81
"1659","74KM79TiuVKeVCqs8QtB0B",81
"1660","74KM79TiuVKeVCqs8QtB0B",81
"1661","07YZf4WDAMNwqr4jfgOZ8y",83
"1662","3grHWM9bx2E9vwJCdlRv9O",76
"1663","41rVuRHYAiH7ltBTHVR9We",66
"1664","46GXASE9LHzyssNqKOInUu",58
"1665","46GXASE9LHzyssNqKOInUu",58
"1666","46GXASE9LHzyssNqKOInUu",58
"1667","7n2wHs1TKAczGzO7Dd2rGr",91
"1668","6BXionV4R0BunrFpSwIMUK",59
"1669","1wnrdpW8B0rNCtX5uOSIVL",45
"1670","7cTaYwNT1P49mASgKULKab",51
"1671","0jnsk9HBra6NMjO2oANoPY",81
"1672","5he5w2lnU9x7JFhnwcekXX",81
"1673","7BMccF0hQFBpP6417k1OtQ",66
"1674","0cGUm45nv7Z6M6qdXYQGTX",83
"1675","1gPhS1zisyXr5dHTYZyiMe",80
"1676","6y5amJcTjeDgLXIjtQLMst",62
"1677","7dGJo4pcD2V6oG8kP0tJRR",94
"1678","4utLUGcTvOJFr6aqIJtYWV",74
"1679","053q0ukIDRgzwTr4vNSwab",68
"1680","20JZFwl6HVl6yg8a4H3ZqK",88
"1681","3ICyfoySNDZqtBVmaBT84I",61
"1682","3IYUhFvPQItj6xySrBmZkd",79
"1683","6SIzX2yHlfa3V0xDHLmrbe",37
"1684","4NHQUGzhtTLFvgF5SZesLK",78
"1685","6Ur6METz02CC9zcJWDFicC",59
"1686","26dSoYclwsYLMAKD3tpOr4",81
"1687","4D75GcNG95ebPtNvoNVXhz",75
"1688","3tQx1LPXbsYjE9VwN1Peaa",72
"1689","6jJ0s89eD6GaHleKKya26X",86
"1690","540vIaP2JwjQb9dm3aArA4",85
"1691","6ioOEWNNGK40H8xrGj6XPW",61
"1692","4sTQVOfp9vEMCemLw50sbu",79
"1693","13Kd75NSHSp9lB4CaqPMOV",59
"1694","5EvFsr3kj42KNv97ZEnqij",75
"1695","75FnCoo4FBxH5K1Rrx0k5A",62
"1696","540vIaP2JwjQb9dm3aArA4",85
"1697","32Ko3nL0210QAt14S3Rs4Y",53
"1698","4j56EQDQu5XnL7R3E9iFJT",71
"1699","2xe8IXgCTpwHE3eA9hTs4n",68
"1700","3AmgGrYHXqgbmZ2yKoIVzO",59
"1701","1HcAkAeL4xf02wzAnl7mIV",55
"1702","3h0w83PsjASrm5999trG4n",51
"1703","5doPfvddXXjtQIJu9rQEz5",38
"1704","50bLYJ4e3ZR2chodK8oMW9",49
"1705","3Qf1sWENF8FhnxoFgx7ppJ",12
"1706","3HNbNrsIGbM7G63I7UNvze",33
"1707","3lDpdwM8KILepMHqBWUhIA",64
"1708","49bzE5vRBRIota4qeHtQM8",76
"1709","1OVaGC0CDZaxjcPxclSNmp",65
"1710","2yj4bZaAnl3uhfE4pjOXel",33
"1711","58FAQGIDRMXK5AsxJu9YNp",42
"1712","3LjhVl7GzYsza1biQjTpaN",68
"1713","4Jv9I6DAbcjDa8HGFAjv94",51
"1714","4oUHIQIBe0LHzYfvXNW4QM",74
"1715","2Kx7MNY7cI1ENniW7vT30N",76
"1716","1nf5yEVCfMbqm1OCYpntBT",56
"1717","3mJ9GlkLzj8Ka7Z7EQaCMi",63
"1718","7hOGhpa8RMSuDOWntGIAJt",71
"1719","2yj4bZaAnl3uhfE4pjOXel",33
"1720","3zrUX1hQrUB9aXcOiyQLmN",60
"1721","7iZtZyCzp3LItcw1wtPI3D",80
"1722","3kVUvbeRdcrqQ3oHk5hPdx",70
"1723","14rP13jdQNgQvuPA2AkBgm",60
"1724","2jku7tDXc6XoB6MO2hFuqg",85
"1725","1qskAseW7apRxJBpYAO9Yk",57
"1726","4MQsNhP9u10g1xuxaJBF0S",50
"1727","4j56EQDQu5XnL7R3E9iFJT",71
"1728","1dWEYMPtNmvSVaDNLgB6NV",65
"1729","3ShGiAyhxI6Rq3TknZ3gfk",57
"1730","60CFuO1CdFXtZUeTx2gGzw",29
"1731","3nUbzTTtP2w4HqvT5y5vkV",53
"1732","0n94vC3S9c3mb2HyNAOcjg",72
"1733","7goPeDVc7xtbwlZOS13PXW",40
"1734","6M7RdR9ZP52h2mfNLmiHtU",65
"1735","3dz0NnIZhtKKeXZxLOxCam",64
"1736","5DYAABs8rkY9VhwtENoQCz",70
"1737","6aZyMrc4doVtZyKNilOmwu",75
"1738","3gq3IRuBKSmyBbGXwfagj4",42
"1739","0qG3lxHmrUeKzL1BJJ7IBN",62
"1740","7o7mC95EDbJKTcPAAs8C3r",62
"1741","2QOP6zKx1d0gGEtuuXOvJ3",42
"1742","0pt7PX4Hftlg8mV1ySU84Q",65
"1743","2weMnYqCmtNUrSLAJq5dD8",51
"1744","3KwmxIhSe9UTSEF37kwngR",64
"1745","39R87tT1qaTxHwu5m87USa",58
"1746","0yb46jwm7gqbZXVXZQ8Z1e",71
"1747","1km0R7wy712AzLkA1WjKET",64
"1748","1km0R7wy712AzLkA1WjKET",64
"1749","1km0R7wy712AzLkA1WjKET",64
"1750","7qKoy46vPnmIxKCN6ewBG4",40
"1751","1moxjboGR7GNWYIMWsRjgG",80
"1752","5vBKu1igxFo6g1sHADkIdg",58
"1753","30ejUciK31BCg0IVCbt1dW",52
"1754","4JNfz6aO9ZFz0gp5GY88am",63
"1755","6kNKUYGn6VNGsRoXmyoDPK",65
"1756","1QRj3hoop9Mv5VvHQkwPEp",79
"1757","5XCujjq919BFXTnjyyDpiE",35
"1758","553Yx1LWFXEemL0HcJZXJY",14
"1759","6TcnmlCSxihzWOQJ8k0rNS",69
"1760","58MLl9nC29IXbE4nEtuoP2",70
"1761","0id62QV2SZZfvBn9xpmuCl",84
"1762","5mlbvTfWUOfDrUIK6dkNzv",57
"1763","5mlbvTfWUOfDrUIK6dkNzv",57
"1764","5mlbvTfWUOfDrUIK6dkNzv",57
"1765","5mlbvTfWUOfDrUIK6dkNzv",57
"1766","3zxKH0qp3nBCuPZCZT5Vaf",66
"1767","7sKxqpSqbIzphAKAhrqvlf",63
"1768","0X2BH1fck6amBIoJhDVmmJ",86
"1769","75EZuo5MHV2572NRpMWotC",60
"1770","0gadJ2b9A4SKsB1RFkBb66",76
"1771","5Wfvw7rDz7HA6gE2z6QhqO",54
"1772","0tzSBCPJZmHTdOA3ZV2mN3",57
"1773","0tzSBCPJZmHTdOA3ZV2mN3",57
"1774","0tzSBCPJZmHTdOA3ZV2mN3",57
"1775","1GxkXlMwML1oSg5eLPiAz3",78
"1776","6CVfBbyPv7FnJ1nEFo58pv",13
"1777","26dSoYclwsYLMAKD3tpOr4",81
"1778","2jku7tDXc6XoB6MO2hFuqg",85
"1779","1t20wYnTiAT0Bs7H1hv9Wt",72
"1780","2ye2Wgw4gimLv2eAKyk1NB",84
"1781","7FDlvgcodNfC0IBdWevl4u",66
"1782","4LLpKhyESsyAXpc4laK94U",84
"1783","4xnMDfgEmXZEEDdITKcGuE",65
"1784","57gnEMExR8CJdZ7MYYbbrN",15
"1785","2OK16hAFRHoJiFZKeZe8A8",55
"1786","5aeQ9jWfVf5IO0vbktE60B",14
"1787","3gggmBN0erstm3YJvEGe3t",62
"1788","4JMdvZoXArDVuMNNelKmjo",55
"1789","5ivCbtrcD5N4rD337xIb2z",62
"1790","1Zp054Jc86WVKCxKEqZGOA",57
"1791","1OVaGC0CDZaxjcPxclSNmp",65
"1792","1mSJCvDX0W7Dn7S9C6vmvI",67
"1793","0lzV2CiahHRiGd6qpADtPS",63
"1794","60wslYioiBcxSTInM4nIy2",58
"1795","6PXS4YHDkKvl1wkIl4V8DL",78
"1796","2J0JN7EFN10G1Tty6hX0AN",59
"1797","7HqEmV7FeCi16bQyHMpIrF",62
"1798","6i1GVNJCyyssRwXmnaeEFH",70
"1799","0Vw76uk7P8yVtTClWyOhac",73
"1800","6fEO1r9Y9TYL9O4w5kVPmc",41
"1801","1yDI9pWnlrJmi9kZn3gkCb",53
"1802","0b9ukmbg0MO5eMlorcgOwz",50
"1803","2ppvijVTUjrj9U43kDoJud",27
"1804","2dbGvvOKAmLlEAlmOI6zYa",17
"1805","3mJ9GlkLzj8Ka7Z7EQaCMi",63
"1806","0flVPOQPuTboUwEtzPk6vj",44
"1807","4wYk01oPJNfaEssVFL46oQ",61
"1808","0hDjKSKjl1DC7ovYTDJHe8",68
"1809","04vj3iPUiVh5melWr0w3xT",65
"1810","7HWFXU9pHBj0u58yoRwwOJ",57
"1811","5k7Y2t4cB5dG219QgFCvXW",46
"1812","4fmvA5uVlZUNsje29D1PaW",52
